evalue	bitscore	pident	length	qlen	slen	q_union	s_union	qcov	scov	coverage	coverage_type	qseqid	sseqid	task	db
6.13e-124	433.0	95.221	272.0	323.0	323.0	318	318	0.9845201238390093	0.9845201238390093	0.9845201238390093	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=2|ORIG=CL108_TR_1_x_323nt	triticeae_F21FTSEUHT1241|sample|KA4|SMPL=KA4|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=2|RANK=1|ORIG=CL54_TR_1_x_323nt	dc-megablast	local
1.16e-123	431.0	95.221	272.0	323.0	323.0	318	318	0.9845201238390093	0.9845201238390093	0.9845201238390093	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=2|ORIG=CL108_TR_1_x_323nt	triticeae_F21FTSEUHT1241|sample|KA4|SMPL=KA4|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=2|RANK=1|ORIG=CL54_TR_1_x_323nt	megablast	local
9.7e-147	508.0	95.57	316.0	323.0	323.0	316	316	0.978328173374613	0.978328173374613	0.978328173374613	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=2|ORIG=CL108_TR_1_x_323nt	triticeae_F21FTSEUHT1241|sample|KA4|SMPL=KA4|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=3|RANK=1|ORIG=CL3_TR_1_x_323nt	dc-megablast	local
1.88e-146	507.0	95.57	316.0	323.0	323.0	316	316	0.978328173374613	0.978328173374613	0.978328173374613	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=2|ORIG=CL108_TR_1_x_323nt	triticeae_F21FTSEUHT1241|sample|KA4|SMPL=KA4|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=3|RANK=1|ORIG=CL3_TR_1_x_323nt	megablast	local
2.4500000000000008e-59	217.0	92.0	150.0	323.0	312.0	296	296	0.9164086687306502	0.9487179487179487	0.9487179487179487	composite	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=2|ORIG=CL108_TR_1_x_323nt	triticeae_F21FTSEUHT1241|sample|KA5|SMPL=KA5|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=1|RANK=1|ORIG=CL179_TR_1_x_312nt	dc-megablast	local
2.76e-55	204.0	91.781	146.0	323.0	312.0	146	146	0.4520123839009288	0.46794871794871795	0.46794871794871795	weak	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=2|ORIG=CL108_TR_1_x_323nt	triticeae_F21FTSEUHT1241|sample|KA5|SMPL=KA5|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=1|RANK=1|ORIG=CL179_TR_1_x_312nt	megablast	local
7.99e-72	259.0	92.135	178.0	323.0	324.0	318	319	0.9845201238390093	0.9845679012345679	0.9845679012345679	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=2|ORIG=CL108_TR_1_x_323nt	triticeae_F21FTSEUHT1241|sample|KA5|SMPL=KA5|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=2|RANK=1|ORIG=CL54_TR_1_x_324nt	dc-megablast	local
2.78e-50	187.0	90.78	141.0	323.0	324.0	140	141	0.43343653250773995	0.4351851851851852	0.4351851851851852	weak	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=2|ORIG=CL108_TR_1_x_323nt	triticeae_F21FTSEUHT1241|sample|KA5|SMPL=KA5|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=2|RANK=1|ORIG=CL54_TR_1_x_324nt	megablast	local
2.28e-129	451.0	93.603	297.0	323.0	323.0	297	297	0.9195046439628483	0.9195046439628483	0.9195046439628483	composite	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=2|ORIG=CL108_TR_1_x_323nt	triticeae_F21FTSEUHT1241|sample|KA5|SMPL=KA5|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=3|RANK=1|ORIG=CL6_TR_1_x_323nt	dc-megablast	local
1.49e-127	444.0	93.603	297.0	323.0	323.0	297	297	0.9195046439628483	0.9195046439628483	0.9195046439628483	composite	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=2|ORIG=CL108_TR_1_x_323nt	triticeae_F21FTSEUHT1241|sample|KA5|SMPL=KA5|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=3|RANK=1|ORIG=CL6_TR_1_x_323nt	megablast	local
5.310000000000001e-29	114.0	94.521	73.0	90.0	90.0	73	73	0.8111111111111111	0.8111111111111111	0.8111111111111111	composite	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=2|ORIG=CL33_TR_1_x_90nt	triticeae_F21FTSEUHT1241|comparative|KA2_KA3|SMPL=KA2_KA3|ORG=None|GENOMES=None|ITER=1|RANK=2|ORIG=CL154_TR_1_x_90nt	dc-megablast	local
1.18e-28	113.0	94.521	73.0	90.0	90.0	73	73	0.8111111111111111	0.8111111111111111	0.8111111111111111	composite	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=2|ORIG=CL33_TR_1_x_90nt	triticeae_F21FTSEUHT1241|comparative|KA2_KA3|SMPL=KA2_KA3|ORG=None|GENOMES=None|ITER=1|RANK=2|ORIG=CL154_TR_1_x_90nt	megablast	local
1.74e-22	93.3	85.542	83.0	90.0	119.0	89	118	0.9888888888888889	0.9915966386554622	0.9915966386554622	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=2|ORIG=CL33_TR_1_x_90nt	triticeae_F21FTSEUHT1241|sample|KA1|SMPL=KA1|ORG=Aegilops_bicoris|GENOMES=None|ITER=2|RANK=2|ORIG=CL161_TR_1_x_119nt	dc-megablast	local
9.15e-30	117.0	92.593	81.0	90.0	119.0	86	115	0.9555555555555556	0.9663865546218487	0.9663865546218487	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=2|ORIG=CL33_TR_1_x_90nt	triticeae_F21FTSEUHT1241|sample|KA1|SMPL=KA1|ORG=Aegilops_bicoris|GENOMES=None|ITER=2|RANK=2|ORIG=CL161_TR_1_x_119nt	megablast	local
8.99e-20	85.1	91.525	59.0	90.0	90.0	59	59	0.6555555555555556	0.6555555555555556	0.6555555555555556	partial	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=2|ORIG=CL33_TR_1_x_90nt	triticeae_F21FTSEUHT1241|sample|KA2|SMPL=KA2|ORG=Aegilops_sharonesis|GENOMES=None|ITER=1|RANK=2|ORIG=CL164_TR_1_x_90nt	dc-megablast	local
5.63e-12	58.4	100.0	31.0	90.0	90.0	31	31	0.34444444444444444	0.34444444444444444	0.34444444444444444	weak	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=2|ORIG=CL33_TR_1_x_90nt	triticeae_F21FTSEUHT1241|sample|KA2|SMPL=KA2|ORG=Aegilops_sharonesis|GENOMES=None|ITER=1|RANK=2|ORIG=CL164_TR_1_x_90nt	megablast	local
3.5800000000000004e-31	122.0	92.683	82.0	90.0	119.0	84	113	0.9333333333333333	0.9495798319327731	0.9495798319327731	composite	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=2|ORIG=CL33_TR_1_x_90nt	triticeae_F21FTSEUHT1241|sample|KA3|SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=1|RANK=1|ORIG=CL144_TR_1_x_119nt	dc-megablast	local
2.54e-30	119.0	92.683	82.0	90.0	119.0	82	82	0.9111111111111111	0.6890756302521008	0.9111111111111111	composite	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=2|ORIG=CL33_TR_1_x_90nt	triticeae_F21FTSEUHT1241|sample|KA3|SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=1|RANK=1|ORIG=CL144_TR_1_x_119nt	megablast	local
1.1700000000000002e-43	163.0	100.0	90.0	90.0	90.0	90	90	1.0	1.0	1.0	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=2|ORIG=CL33_TR_1_x_90nt	triticeae_F21FTSEUHT1241|sample|KA3|SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=2|ORIG=CL33_TR_1_x_90nt	dc-megablast	local
8.96e-45	167.0	100.0	90.0	90.0	90.0	90	90	1.0	1.0	1.0	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=2|ORIG=CL33_TR_1_x_90nt	triticeae_F21FTSEUHT1241|sample|KA3|SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=2|ORIG=CL33_TR_1_x_90nt	megablast	local
8.87e-47	175.0	97.115	104.0	118.0	118.0	104	104	0.8813559322033898	0.8813559322033898	0.8813559322033898	composite	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|comparative|KA1_KA2|SMPL=KA1_KA2|ORG=None|GENOMES=None|ITER=1|RANK=1|ORIG=CL1_TR_1_x_118nt	dc-megablast	local
2.04e-47	176.0	97.115	104.0	118.0	118.0	104	104	0.8813559322033898	0.8813559322033898	0.8813559322033898	composite	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|comparative|KA1_KA2|SMPL=KA1_KA2|ORG=None|GENOMES=None|ITER=1|RANK=1|ORIG=CL1_TR_1_x_118nt	megablast	local
2.54e-28	113.0	97.015	67.0	118.0	118.0	118	118	1.0	1.0	1.0	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|comparative|KA2_KA3|SMPL=KA2_KA3|ORG=None|GENOMES=None|ITER=1|RANK=1|ORIG=CL3_TR_1_x_118nt	dc-megablast	local
1.62e-28	113.0	97.015	67.0	118.0	118.0	118	118	1.0	1.0	1.0	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|comparative|KA2_KA3|SMPL=KA2_KA3|ORG=None|GENOMES=None|ITER=1|RANK=1|ORIG=CL3_TR_1_x_118nt	megablast	local
7.28e-48	178.0	97.17	106.0	118.0	118.0	106	106	0.8983050847457628	0.8983050847457628	0.8983050847457628	composite	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA1|SMPL=KA1|ORG=Aegilops_bicoris|GENOMES=None|ITER=1|RANK=1|ORIG=CL5_TR_1_x_118nt	dc-megablast	local
1.57e-48	180.0	97.17	106.0	118.0	118.0	106	106	0.8983050847457628	0.8983050847457628	0.8983050847457628	composite	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA1|SMPL=KA1|ORG=Aegilops_bicoris|GENOMES=None|ITER=1|RANK=1|ORIG=CL5_TR_1_x_118nt	megablast	local
4.6e-44	165.0	97.917	96.0	118.0	118.0	96	96	0.8135593220338984	0.8135593220338984	0.8135593220338984	composite	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA1|SMPL=KA1|ORG=Aegilops_bicoris|GENOMES=None|ITER=2|RANK=1|ORIG=CL1_TR_1_x_118nt	dc-megablast	local
1.23e-44	167.0	97.917	96.0	118.0	118.0	96	96	0.8135593220338984	0.8135593220338984	0.8135593220338984	composite	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA1|SMPL=KA1|ORG=Aegilops_bicoris|GENOMES=None|ITER=2|RANK=1|ORIG=CL1_TR_1_x_118nt	megablast	local
4.91e-50	186.0	99.048	105.0	118.0	118.0	105	105	0.8898305084745762	0.8898305084745762	0.8898305084745762	composite	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA1|SMPL=KA1|ORG=Aegilops_bicoris|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	dc-megablast	local
2.62e-51	189.0	99.048	105.0	118.0	118.0	105	105	0.8898305084745762	0.8898305084745762	0.8898305084745762	composite	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA1|SMPL=KA1|ORG=Aegilops_bicoris|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	megablast	local
5.24e-56	205.0	98.305	118.0	118.0	118.0	118	118	1.0	1.0	1.0	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA2|SMPL=KA2|ORG=Aegilops_sharonesis|GENOMES=None|ITER=1|RANK=1|ORIG=CL1_TR_1_x_118nt	dc-megablast	local
7.220000000000002e-57	207.0	98.305	118.0	118.0	118.0	118	118	1.0	1.0	1.0	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA2|SMPL=KA2|ORG=Aegilops_sharonesis|GENOMES=None|ITER=1|RANK=1|ORIG=CL1_TR_1_x_118nt	megablast	local
8.88e-28	111.0	100.0	61.0	118.0	118.0	118	118	1.0	1.0	1.0	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA2|SMPL=KA2|ORG=Aegilops_sharonesis|GENOMES=None|ITER=2|RANK=1|ORIG=CL1_TR_1_x_118nt	dc-megablast	local
1.62e-28	113.0	100.0	61.0	118.0	118.0	118	118	1.0	1.0	1.0	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA2|SMPL=KA2|ORG=Aegilops_sharonesis|GENOMES=None|ITER=2|RANK=1|ORIG=CL1_TR_1_x_118nt	megablast	local
3.77e-45	169.0	95.283	106.0	118.0	118.0	106	106	0.8983050847457628	0.8983050847457628	0.8983050847457628	composite	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA2|SMPL=KA2|ORG=Aegilops_sharonesis|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	dc-megablast	local
3.41e-45	169.0	95.283	106.0	118.0	118.0	106	106	0.8983050847457628	0.8983050847457628	0.8983050847457628	composite	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA2|SMPL=KA2|ORG=Aegilops_sharonesis|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	megablast	local
1.95e-42	159.0	97.849	93.0	118.0	118.0	93	93	0.788135593220339	0.788135593220339	0.788135593220339	partial	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA3|SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=1|RANK=1|ORIG=CL12_TR_1_x_118nt	dc-megablast	local
5.7000000000000015e-43	161.0	97.849	93.0	118.0	118.0	93	93	0.788135593220339	0.788135593220339	0.788135593220339	partial	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA3|SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=1|RANK=1|ORIG=CL12_TR_1_x_118nt	megablast	local
7.29e-29	114.0	97.059	68.0	118.0	118.0	118	118	1.0	1.0	1.0	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA3|SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=1|ORIG=CL1_TR_1_x_118nt	dc-megablast	local
4.5000000000000004e-29	115.0	97.059	68.0	118.0	118.0	118	118	1.0	1.0	1.0	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA3|SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=1|ORIG=CL1_TR_1_x_118nt	megablast	local
1.01e-58	214.0	100.0	118.0	118.0	118.0	118	118	1.0	1.0	1.0	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA3|SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	dc-megablast	local
3.34e-60	219.0	100.0	118.0	118.0	118.0	118	118	1.0	1.0	1.0	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA3|SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	megablast	local
8.88e-28	111.0	100.0	61.0	118.0	118.0	113	113	0.9576271186440678	0.9576271186440678	0.9576271186440678	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA4|SMPL=KA4|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=1|RANK=1|ORIG=CL35_TR_1_x_118nt	dc-megablast	local
1.62e-28	113.0	100.0	61.0	118.0	118.0	61	61	0.5169491525423728	0.5169491525423728	0.5169491525423728	weak	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA4|SMPL=KA4|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=1|RANK=1|ORIG=CL35_TR_1_x_118nt	megablast	local
4.2999999999999997e-38	145.0	97.647	85.0	118.0	118.0	85	85	0.7203389830508474	0.7203389830508474	0.7203389830508474	partial	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA4|SMPL=KA4|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=2|RANK=1|ORIG=CL1_TR_1_x_118nt	dc-megablast	local
1.6000000000000001e-38	147.0	97.647	85.0	118.0	118.0	118	118	1.0	1.0	1.0	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA4|SMPL=KA4|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=2|RANK=1|ORIG=CL1_TR_1_x_118nt	megablast	local
1.5e-37	144.0	98.78	82.0	118.0	118.0	82	82	0.6949152542372882	0.6949152542372882	0.6949152542372882	partial	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA4|SMPL=KA4|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	dc-megablast	local
1.6000000000000001e-38	147.0	98.78	82.0	118.0	118.0	82	82	0.6949152542372882	0.6949152542372882	0.6949152542372882	partial	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA4|SMPL=KA4|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	megablast	local
8.89e-09	48.2	71.429	91.0	118.0	118.0	91	91	0.7711864406779662	0.7711864406779662	0.7711864406779662	partial	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA4|SMPL=KA4|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=3|RANK=1|ORIG=CL7_TR_1_x_118nt	dc-megablast	local
1.16e-32	127.0	95.0	80.0	118.0	118.0	118	118	1.0	1.0	1.0	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA5|SMPL=KA5|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=1|RANK=1|ORIG=CL45_TR_1_x_118nt	dc-megablast	local
9.89e-16	71.3	100.0	38.0	118.0	118.0	38	38	0.3220338983050847	0.3220338983050847	0.3220338983050847	weak	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA5|SMPL=KA5|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=1|RANK=1|ORIG=CL45_TR_1_x_118nt	megablast	local
9.48e-34	132.0	96.25	80.0	118.0	118.0	118	118	1.0	1.0	1.0	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA5|SMPL=KA5|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	dc-megablast	local
9.89e-16	71.3	100.0	38.0	118.0	118.0	38	38	0.3220338983050847	0.3220338983050847	0.3220338983050847	weak	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	triticeae_F21FTSEUHT1241|sample|KA5|SMPL=KA5|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=3|RANK=1|ORIG=CL1_TR_1_x_118nt	megablast	local
1.64e-41	156.0	100.0	86.0	86.0	86.0	86	86	1.0	1.0	1.0	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL95_TR_1_x_86nt	triticeae_F21FTSEUHT1241|sample|KA3|SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL95_TR_1_x_86nt	dc-megablast	local
1.42e-42	159.0	100.0	86.0	86.0	86.0	86	86	1.0	1.0	1.0	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL95_TR_1_x_86nt	triticeae_F21FTSEUHT1241|sample|KA3|SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=1|ORIG=CL95_TR_1_x_86nt	megablast	local
9.79e-124	432.0	96.212	264.0	506.0	510.0	506	510	1.0	1.0	1.0	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=3|ORIG=CL9_TR_1_x_506nt	triticeae_F21FTSEUHT1241|sample|KA3|SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=1|ORIG=CL50_TR_1_x_510nt	dc-megablast	local
5.1200000000000006e-124	433.0	96.212	264.0	506.0	510.0	506	510	1.0	1.0	1.0	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=3|ORIG=CL9_TR_1_x_506nt	triticeae_F21FTSEUHT1241|sample|KA3|SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=1|ORIG=CL50_TR_1_x_510nt	megablast	local
0.0	913.0	100.0	506.0	506.0	506.0	506	506	1.0	1.0	1.0	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=3|ORIG=CL9_TR_1_x_506nt	triticeae_F21FTSEUHT1241|sample|KA3|SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=3|ORIG=CL9_TR_1_x_506nt	dc-megablast	local
0.0	935.0	100.0	506.0	506.0	506.0	506	506	1.0	1.0	1.0	near-full	SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=3|ORIG=CL9_TR_1_x_506nt	triticeae_F21FTSEUHT1241|sample|KA3|SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=3|RANK=3|ORIG=CL9_TR_1_x_506nt	megablast	local
5.39e-112	392.0	95.142	247.0	324.0	323.0	322	322	0.9938271604938271	0.9969040247678018	0.9969040247678018	near-full	SMPL=KA4|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=1|RANK=1|ORIG=CL146_TR_1_x_324nt	triticeae_F21FTSEUHT1241|sample|KA3|SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=2|ORIG=CL108_TR_1_x_323nt	dc-megablast	local
5.5e-112	392.0	96.234	239.0	324.0	323.0	314	314	0.9691358024691358	0.9721362229102167	0.9721362229102167	near-full	SMPL=KA4|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=1|RANK=1|ORIG=CL146_TR_1_x_324nt	triticeae_F21FTSEUHT1241|sample|KA3|SMPL=KA3|ORG=Aegilops_kotschyi|GENOMES=None|ITER=2|RANK=2|ORIG=CL108_TR_1_x_323nt	megablast	local
4.42e-170	585.0	100.0	324.0	324.0	324.0	324	324	1.0	1.0	1.0	near-full	SMPL=KA4|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=1|RANK=1|ORIG=CL146_TR_1_x_324nt	triticeae_F21FTSEUHT1241|sample|KA4|SMPL=KA4|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=1|RANK=1|ORIG=CL146_TR_1_x_324nt	dc-megablast	local
3.02e-174	599.0	100.0	324.0	324.0	324.0	324	324	1.0	1.0	1.0	near-full	SMPL=KA4|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=1|RANK=1|ORIG=CL146_TR_1_x_324nt	triticeae_F21FTSEUHT1241|sample|KA4|SMPL=KA4|ORG=Aegilops_caudata_markgrafii|GENOMES=None|ITER=1|RANK=1|ORIG=CL146_TR_1_x_324nt	megablast	local
