evalue	bitscore	pident	length	qlen	slen	q_union	s_union	qcov	scov	coverage	coverage_type	qseqid	sseqid	task	db	task_used
3.9e-15	77.9	89.062	64.0	74.0	908.0	62	122	0.8378378378378378	0.1343612334801762	0.8378378378378378	composite	CL00017	ref|KC290903.1|	blastn	ncbi	blastn
1.69e-26	116.0	82.222	135.0	222.0	908.0	210	132	0.9459459459459459	0.14537444933920704	0.9459459459459459	composite	CL00017	ref|KC290903.1|	blastn	ncbi_x3	blastn
6.59e-25	109.0	94.595	74.0	74.0	705.0	74	682	1.0	0.9673758865248226	1.0	near-full	CL00017	ref|KC290904.1|	blastn	ncbi	blastn
1.38e-84	310.0	92.342	222.0	222.0	705.0	222	705	1.0	1.0	1.0	near-full	CL00017	ref|KC290904.1|	blastn	ncbi_x3	blastn
6.59e-25	109.0	94.595	74.0	74.0	705.0	74	549	1.0	0.7787234042553192	1.0	near-full	CL00017	ref|KC290904.1|	dc-megablast	ncbi	dc-megablast
1.38e-84	310.0	92.342	222.0	222.0	705.0	222	705	1.0	1.0	1.0	near-full	CL00017	ref|KC290904.1|	dc-megablast	ncbi_x3	dc-megablast
3.5400000000000003e-26	113.0	94.595	74.0	74.0	705.0	74	291	1.0	0.4127659574468085	1.0	near-full	CL00017	ref|KC290904.1|	megablast	ncbi	megablast
1.2e-85	313.0	92.342	222.0	222.0	705.0	222	697	1.0	0.9886524822695035	1.0	near-full	CL00017	ref|KC290904.1|	megablast	ncbi_x3	megablast
6.2	27.4	86.364	22.0	74.0	871.0	22	22	0.2972972972972973	0.02525832376578645	0.2972972972972973	weak	CL00017	ref|KX390709.1|	blastn	ncbi	blastn
2.15e-18	87.8	86.667	75.0	74.0	374.0	74	323	1.0	0.8636363636363636	1.0	near-full	CL00017	ref|KY014099.1|	blastn	ncbi	blastn
6.710000000000001e-57	217.0	84.434	212.0	222.0	374.0	222	348	1.0	0.93048128342246	1.0	near-full	CL00017	ref|KY014099.1|	blastn	ncbi_x3	blastn
5.07e-20	93.3	90.909	66.0	74.0	374.0	66	129	0.8918918918918919	0.3449197860962567	0.8918918918918919	composite	CL00017	ref|KY014099.1|	dc-megablast	ncbi	dc-megablast
6.710000000000001e-57	217.0	84.434	212.0	222.0	374.0	214	348	0.963963963963964	0.93048128342246	0.963963963963964	near-full	CL00017	ref|KY014099.1|	dc-megablast	ncbi_x3	dc-megablast
1.45e-20	95.1	89.189	74.0	74.0	147.0	74	138	1.0	0.9387755102040817	1.0	near-full	CL00017	ref|X85383.1|	blastn	ncbi	blastn
1.48e-52	203.0	91.781	146.0	222.0	147.0	222	145	1.0	0.9863945578231292	1.0	near-full	CL00017	ref|X85383.1|	blastn	ncbi_x3	blastn
4.16e-21	96.9	93.846	65.0	74.0	147.0	64	65	0.8648648648648649	0.4421768707482993	0.8648648648648649	composite	CL00017	ref|X85383.1|	dc-megablast	ncbi	dc-megablast
1.48e-52	203.0	91.781	146.0	222.0	147.0	212	145	0.954954954954955	0.9863945578231292	0.9863945578231292	near-full	CL00017	ref|X85383.1|	dc-megablast	ncbi_x3	dc-megablast
3.56e-21	97.1	93.846	65.0	74.0	147.0	64	65	0.8648648648648649	0.4421768707482993	0.8648648648648649	composite	CL00017	ref|X85383.1|	megablast	ncbi	megablast
2.71e-52	202.0	91.781	146.0	222.0	147.0	212	145	0.954954954954955	0.9863945578231292	0.9863945578231292	near-full	CL00017	ref|X85383.1|	megablast	ncbi_x3	megablast
1.8	28.3	90.909	22.0	74.0	2838.0	21	22	0.28378378378378377	0.007751937984496124	0.28378378378378377	weak	CL00017	ref|XM_044589907.1|	blastn	ncbi	blastn
6.7	28.3	90.909	22.0	222.0	2838.0	63	22	0.28378378378378377	0.007751937984496124	0.28378378378378377	weak	CL00017	ref|XM_044589907.1|	blastn	ncbi_x3	blastn
6.2	27.4	86.364	22.0	74.0	4189.0	22	22	0.2972972972972973	0.005251850083552161	0.2972972972972973	weak	CL00017	ref|XM_045232260.2|	blastn	ncbi	blastn
429.0	16.4	100.0	8.0	243.0	662.0	8	24	0.03292181069958848	0.03625377643504532	0.03625377643504532	weak	CL00018	17-172	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	553.0	16	48	0.06584362139917696	0.0867992766726944	0.0867992766726944	weak	CL00018	17-202	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	333.0	16	48	0.06584362139917696	0.14414414414414414	0.14414414414414414	weak	CL00018	18-158	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	1140.0	8	24	0.03292181069958848	0.021052631578947368	0.03292181069958848	weak	CL00018	19-202	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	504.0	26	17	0.10699588477366255	0.03373015873015873	0.10699588477366255	weak	CL00018	1987_Lapitan_Genomic_and_Phylogenetic_Relationships_pSc119.2	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	1375.0	48	32	0.19753086419753085	0.02327272727272727	0.19753086419753085	weak	CL00018	1988_McIntyre_Amplification_and_dispersion_of_repeated_1.4_kb_family	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	620.0	35	26	0.1440329218106996	0.041935483870967745	0.1440329218106996	weak	CL00018	1988_Xin-Appels_Occurrence_of_rye_(Secale_cereale)_350-family_repeat	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	419.0	24	16	0.09876543209876543	0.03818615751789976	0.09876543209876543	weak	CL00018	1994_Bournival_Isolation_of_a_new_species-specific_repetitive_sequence_from_1-E6HcII-1	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	382.0	8	8	0.03292181069958848	0.020942408376963352	0.03292181069958848	weak	CL00018	1996_Vershinin_Molecular_Diversification_pSc200	blastn-short	oligo	blastn-short
28.0	20.3	100.0	10.0	243.0	1096.0	28	18	0.11522633744855967	0.016423357664233577	0.11522633744855967	weak	CL00018	1997_Galasso_Genomic_Organization_And.pdf_pDbKB45	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	382.0	8	8	0.03292181069958848	0.020942408376963352	0.03292181069958848	weak	CL00018	1997_Galasso_Genomic_Organization_And.pdf_pSc200	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	504.0	26	17	0.10699588477366255	0.03373015873015873	0.10699588477366255	weak	CL00018	1999_Uslu_Characterization_of_Dasypyrum_Villosum_(L.)_Candargy.pdf_pSc119.2	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	504.0	26	17	0.10699588477366255	0.03373015873015873	0.10699588477366255	weak	CL00018	2003_Brasiliero-Vidal_Chromosome_characterization_in_Thinopyrum_pSc119.2	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	1036.0	8	8	0.03292181069958848	0.007722007722007722	0.03292181069958848	weak	CL00018	2010_Wu_Cloning_And_Characterization_pAx07	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	817.0	34	17	0.13991769547325103	0.0208078335373317	0.13991769547325103	weak	CL00018	2010_Wu_Cloning_And_Characterization_pAx11	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	504.0	26	17	0.10699588477366255	0.03373015873015873	0.10699588477366255	weak	CL00018	2011_Georgieva_Molecular_cytogenetic_characterization_pSc119.2	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	491.0	24	16	0.09876543209876543	0.032586558044806514	0.09876543209876543	weak	CL00018	2011_Tang_A_new_long_terminal_repeat_pMD232-500	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	504.0	26	17	0.10699588477366255	0.03373015873015873	0.10699588477366255	weak	CL00018	2012_Grosso_Flow_Sorting_and_Molecular_Cytogenetic_pSc119.2	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	504.0	26	17	0.10699588477366255	0.03373015873015873	0.10699588477366255	weak	CL00018	2012_Linc_A_FISH_Karyotype_to_Study_Chromosome_pSc119.2	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	504.0	26	17	0.10699588477366255	0.03373015873015873	0.10699588477366255	weak	CL00018	2012_Tomas_Chromosomal_characterization_in_native_pSc119.2	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	694.0	47	36	0.1934156378600823	0.05187319884726225	0.1934156378600823	weak	CL00018	2013_Gong_Development_and_utilization_of_new_sequenced_4I694	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	504.0	26	17	0.10699588477366255	0.03373015873015873	0.10699588477366255	weak	CL00018	2013_Zhang_Distribution_Of_Highly_Repeated.pdf_pSc119.2	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	1793.0	42	49	0.1728395061728395	0.027328499721137756	0.1728395061728395	weak	CL00018	2015_Han_Degenerate_Oligonucleotide_pAcPR1	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	504.0	26	17	0.10699588477366255	0.03373015873015873	0.10699588477366255	weak	CL00018	2015_Salina_A_Thinopyrum_intermedium_chromosome_pSc119.2	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	871.0	9	9	0.037037037037037035	0.010332950631458095	0.037037037037037035	weak	CL00018	2015_Ye_The_Effects_Of_Chromosome_6P_pAcCR1	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	504.0	26	17	0.10699588477366255	0.03373015873015873	0.10699588477366255	weak	CL00018	2016_Kruppa_McGISH_identification_and_phenotypic_description_of_leaf_rust_pSc119.2	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	504.0	26	17	0.10699588477366255	0.03373015873015873	0.10699588477366255	weak	CL00018	2016_Patokar_Molecular_Cytogenetic_pSc119.2	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	871.0	9	9	0.037037037037037035	0.010332950631458095	0.037037037037037035	weak	CL00018	2017_Han_Isolation_And_Application_pAcCR1	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	1025.0	42	40	0.1728395061728395	0.03902439024390244	0.1728395061728395	weak	CL00018	2017_Han_Isolation_And_Application_pAcP43	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	1746.0	33	25	0.13580246913580246	0.0143184421534937	0.13580246913580246	weak	CL00018	2017_Han_Isolation_And_Application_pAcPR10	blastn-short	oligo	blastn-short
28.0	20.3	100.0	10.0	243.0	1704.0	26	34	0.10699588477366255	0.01995305164319249	0.10699588477366255	weak	CL00018	2017_Han_Isolation_And_Application_pAcPR2	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	1192.0	26	32	0.10699588477366255	0.026845637583892617	0.10699588477366255	weak	CL00018	2017_Han_Isolation_And_Application_pAcPR3	blastn-short	oligo	blastn-short
429.0	16.4	91.667	12.0	243.0	1407.0	12	12	0.04938271604938271	0.008528784648187633	0.04938271604938271	weak	CL00018	2017_Han_Isolation_And_Application_pAcPR4	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	728.0	16	16	0.06584362139917696	0.02197802197802198	0.06584362139917696	weak	CL00018	2017_Han_Isolation_And_Application_pAcPR5	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	537.0	16	8	0.06584362139917696	0.0148975791433892	0.06584362139917696	weak	CL00018	2017_Han_Isolation_And_Application_pAcPR7	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	822.0	25	25	0.102880658436214	0.030413625304136254	0.102880658436214	weak	CL00018	2017_Han_Isolation_And_Application_pAcPR9	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	1268.0	9	9	0.037037037037037035	0.007097791798107256	0.037037037037037035	weak	CL00018	2017_Han_Isolation_And_Application_pAcTR2	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	962.0	8	8	0.03292181069958848	0.008316008316008316	0.03292181069958848	weak	CL00018	2017_Han_Isolation_And_Application_pAcTRT1	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	1742.0	57	49	0.2345679012345679	0.02812858783008037	0.2345679012345679	weak	CL00018	2017_Han_Isolation_And_Application_pAcpCR1	blastn-short	oligo	blastn-short
28.0	20.3	100.0	10.0	243.0	1585.0	51	43	0.20987654320987653	0.027129337539432176	0.20987654320987653	weak	CL00018	2017_Han_Isolation_And_Application_pAcpCR2	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	504.0	26	17	0.10699588477366255	0.03373015873015873	0.10699588477366255	weak	CL00018	2017_Linc_Molecular_cytogenetic_(FISH)_pSc119.2	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	962.0	8	8	0.03292181069958848	0.008316008316008316	0.03292181069958848	weak	CL00018	2017_Pan_Chromosomal_localization_of_genes_pAcTRT1	blastn-short	oligo	blastn-short
28.0	20.3	100.0	10.0	243.0	1585.0	51	43	0.20987654320987653	0.027129337539432176	0.20987654320987653	weak	CL00018	2017_Pan_Chromosomal_localization_of_genes_pAcpCR2	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	504.0	26	17	0.10699588477366255	0.03373015873015873	0.10699588477366255	weak	CL00018	2017_Sibikeev_Comparative_Analysis_of_Agropyron_intermedium_(_pSc119.2	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	504.0	26	17	0.10699588477366255	0.03373015873015873	0.10699588477366255	weak	CL00018	2017_Wang_Development_Of_Intron_pSc119.2	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	945.0	24	16	0.09876543209876543	0.016931216931216932	0.09876543209876543	weak	CL00018	2017_Wang_St2-80_a_new_FISH_marker_for_St_genome_St2-80	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	504.0	26	17	0.10699588477366255	0.03373015873015873	0.10699588477366255	weak	CL00018	2017_Zhao_Diversification_of_the_P_genome_pSc119.2	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	962.0	8	8	0.03292181069958848	0.008316008316008316	0.03292181069958848	weak	CL00018	2018_Chen_Identification_and_genetic_analysis_of_multiple_P_chromosomes_pAcTRT1	blastn-short	oligo	blastn-short
28.0	20.3	100.0	10.0	243.0	1585.0	51	43	0.20987654320987653	0.027129337539432176	0.20987654320987653	weak	CL00018	2018_Chen_Identification_and_genetic_analysis_of_multiple_P_chromosomes_pAcpCR2	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	504.0	26	17	0.10699588477366255	0.03373015873015873	0.10699588477366255	weak	CL00018	2018_Grewal_Characterisation_of_Thinopyrum_bessarabicum_pSc119.2	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	44.0	16	8	0.06584362139917696	0.18181818181818182	0.18181818181818182	weak	CL00018	2018_Lang_Precise_identification_of_wheat_oligo-3A1	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	80.0	16	8	0.06584362139917696	0.1	0.1	weak	CL00018	2018_Liu_Development_of_Thinopyrum_ponticum_pThp2.31	blastn-short	oligo	blastn-short
7.0	22.3	100.0	11.0	243.0	1385.0	48	43	0.19753086419753085	0.03104693140794224	0.19753086419753085	weak	CL00018	2018_Said_The_Agropyron_cristatum_karyotype_ACRI_CL215	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	2698.0	17	33	0.06995884773662552	0.01223128243143069	0.06995884773662552	weak	CL00018	2018_Said_The_Agropyron_cristatum_karyotype_ACRI_CL78	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	2933.0	33	41	0.13580246913580246	0.013978861234231163	0.13580246913580246	weak	CL00018	2018_Said_The_Agropyron_cristatum_karyotype_ACRI_CL80	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	1095.0	33	25	0.13580246913580246	0.0228310502283105	0.13580246913580246	weak	CL00018	2018_Said_The_Agropyron_cristatum_karyotype_ACRI_CL85	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	504.0	26	17	0.10699588477366255	0.03373015873015873	0.10699588477366255	weak	CL00018	2018_Said_The_Agropyron_cristatum_karyotype_pSc119.2	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	382.0	8	8	0.03292181069958848	0.020942408376963352	0.03292181069958848	weak	CL00018	2018_Said_The_Agropyron_cristatum_karyotype_pSc200	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	962.0	8	8	0.03292181069958848	0.008316008316008316	0.03292181069958848	weak	CL00018	2019_Han_Identification_of_P_genome_chromosomes_pAcTRT1	blastn-short	oligo	blastn-short
28.0	20.3	100.0	10.0	243.0	1585.0	51	43	0.20987654320987653	0.027129337539432176	0.20987654320987653	weak	CL00018	2019_Han_Identification_of_P_genome_chromosomes_pAcpCR2	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	132.0	16	24	0.06584362139917696	0.18181818181818182	0.18181818181818182	weak	CL00018	2019_Kroupin_Development_of_new_cytogenetic_markers_for_Thinopyrum_ponticum_P132	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	73.0	8	8	0.03292181069958848	0.1095890410958904	0.1095890410958904	weak	CL00018	2019_Kroupin_Development_of_new_cytogenetic_markers_for_Thinopyrum_ponticum_P332	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	427.0	16	8	0.06584362139917696	0.01873536299765808	0.06584362139917696	weak	CL00018	2019_Kroupin_Development_of_new_cytogenetic_markers_for_Thinopyrum_ponticum_P427	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	44.0	16	8	0.06584362139917696	0.18181818181818182	0.18181818181818182	weak	CL00018	2019_Lang_Genome-Wide_Distribution_oligo-3A1	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	504.0	26	17	0.10699588477366255	0.03373015873015873	0.10699588477366255	weak	CL00018	2019_Li_Characterization_Of_A_Wheat_pSc119.2	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	44.0	16	8	0.06584362139917696	0.18181818181818182	0.18181818181818182	weak	CL00018	2019_Li_Comparative_FISH_and_molecular_identification_oligo-3A1	blastn-short	oligo	blastn-short
28.0	20.3	100.0	10.0	243.0	537.0	20	16	0.0823045267489712	0.0297951582867784	0.0823045267489712	weak	CL00018	2019_Liu_Development_and_Application_of_Transposable_S158	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	347.0	8	8	0.03292181069958848	0.023054755043227664	0.03292181069958848	weak	CL00018	2019_Liu_Development_and_Application_of_Transposable_S161	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	229.0	9	9	0.037037037037037035	0.039301310043668124	0.039301310043668124	weak	CL00018	2019_Liu_Development_and_Application_of_Transposable_S166	blastn-short	oligo	blastn-short
28.0	20.3	100.0	10.0	243.0	322.0	26	18	0.10699588477366255	0.055900621118012424	0.10699588477366255	weak	CL00018	2019_Liu_Development_and_Application_of_Transposable_S170	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	282.0	24	16	0.09876543209876543	0.05673758865248227	0.09876543209876543	weak	CL00018	2019_Liu_Development_and_Application_of_Transposable_S175	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	173.0	18	9	0.07407407407407407	0.05202312138728324	0.07407407407407407	weak	CL00018	2019_Liu_Development_and_Application_of_Transposable_S23	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	59.0	8	8	0.03292181069958848	0.13559322033898305	0.13559322033898305	weak	CL00018	2019_Wang_Diversified_Chromosome_Rearrangements_oligo-k566_by_Tang_et_al._(2014)	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	59.0	8	8	0.03292181069958848	0.13559322033898305	0.13559322033898305	weak	CL00018	2019_Xi_New_ND-FISH-Positive_Oligo_Probes_oligo-pThp3.93	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	44.0	16	8	0.06584362139917696	0.18181818181818182	0.18181818181818182	weak	CL00018	2019_Yu_Characterization_of_Chromosomal_Rearrangement_in_oligo-3A1	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	553.0	16	16	0.06584362139917696	0.028933092224231464	0.06584362139917696	weak	CL00018	2020_Nikitina_Development_of_Specific_Thinopyrum_17-202	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	380.0	8	8	0.03292181069958848	0.021052631578947368	0.03292181069958848	weak	CL00018	2020_Nikitina_Development_of_Specific_Thinopyrum_19-202	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	945.0	24	16	0.09876543209876543	0.016931216931216932	0.09876543209876543	weak	CL00018	2021_Wu_Characterization_of_Each_St_and_Y_Genome_St2-80	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	537.0	16	8	0.06584362139917696	0.0148975791433892	0.06584362139917696	weak	CL00018	2021_Wu_Characterization_of_Each_St_and_Y_Genome_StY_34	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	349.0	18	9	0.07407407407407407	0.025787965616045846	0.07407407407407407	weak	CL00018	2021_Wu_Characterization_of_Each_St_and_Y_Genome_StY_90	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	44.0	16	8	0.06584362139917696	0.18181818181818182	0.18181818181818182	weak	CL00018	2021_Yu_Karyotyping_Dasypyrum_breviaristatum_chromosomes_oligo-3A1	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	44.0	8	8	0.03292181069958848	0.18181818181818182	0.18181818181818182	weak	CL00018	2021_Yu_Karyotyping_Dasypyrum_breviaristatum_chromosomes_oligo-5H-7-50	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	59.0	8	8	0.03292181069958848	0.13559322033898305	0.13559322033898305	weak	CL00018	2021_Yu_Karyotyping_Dasypyrum_breviaristatum_chromosomes_oligo-k566	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	945.0	24	16	0.09876543209876543	0.016931216931216932	0.09876543209876543	weak	CL00018	2022_Chen_Morphological,_cytological,_and_molecular_St2-80	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	334.0	8	8	0.03292181069958848	0.023952095808383235	0.03292181069958848	weak	CL00018	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL131	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	662.0	8	8	0.03292181069958848	0.012084592145015106	0.03292181069958848	weak	CL00018	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL148	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	333.0	8	8	0.03292181069958848	0.024024024024024024	0.03292181069958848	weak	CL00018	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL149	blastn-short	oligo	blastn-short
7.0	22.3	100.0	11.0	243.0	551.0	35	27	0.1440329218106996	0.04900181488203267	0.1440329218106996	weak	CL00018	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL16	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	504.0	36	32	0.14814814814814814	0.06349206349206349	0.14814814814814814	weak	CL00018	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL193	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	553.0	16	16	0.06584362139917696	0.028933092224231464	0.06584362139917696	weak	CL00018	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL198	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	379.0	8	8	0.03292181069958848	0.021108179419525065	0.03292181069958848	weak	CL00018	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL2	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	88.0	16	16	0.06584362139917696	0.18181818181818182	0.18181818181818182	weak	CL00018	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL241	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	376.0	8	8	0.03292181069958848	0.02127659574468085	0.03292181069958848	weak	CL00018	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL244	blastn-short	oligo	blastn-short
28.0	20.3	100.0	10.0	243.0	553.0	36	26	0.14814814814814814	0.04701627486437613	0.14814814814814814	weak	CL00018	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL261	blastn-short	oligo	blastn-short
7.0	22.3	100.0	11.0	243.0	584.0	35	27	0.1440329218106996	0.046232876712328765	0.1440329218106996	weak	CL00018	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL8	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	962.0	8	8	0.03292181069958848	0.008316008316008316	0.03292181069958848	weak	CL00018	2022_Pan_Identification_of_5P_pAcTRT1	blastn-short	oligo	blastn-short
28.0	20.3	100.0	10.0	243.0	1585.0	51	43	0.20987654320987653	0.027129337539432176	0.20987654320987653	weak	CL00018	2022_Pan_Identification_of_5P_pAcpCR2	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	871.0	9	9	0.037037037037037035	0.010332950631458095	0.037037037037037035	weak	CL00018	2022_Wang_Introgression_of_chromosome_1P_from_Agropyron_cristatum_pAcCR1	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	334.0	8	8	0.03292181069958848	0.023952095808383235	0.03292181069958848	weak	CL00018	AC4x_CL131_334nt	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	504.0	36	32	0.14814814814814814	0.06349206349206349	0.14814814814814814	weak	CL00018	AC4x_CL193_504nt	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	316.0	26	17	0.10699588477366255	0.05379746835443038	0.10699588477366255	weak	CL00018	AC4x_CL209_316nt	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	319.0	43	26	0.17695473251028807	0.08150470219435736	0.17695473251028807	weak	CL00018	AC4x_CL219_319nt	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	312.0	8	8	0.03292181069958848	0.02564102564102564	0.03292181069958848	weak	CL00018	AC4x_CL228_312nt	blastn-short	oligo	blastn-short
109.0	18.3	100.0	9.0	243.0	320.0	18	9	0.07407407407407407	0.028125	0.07407407407407407	weak	CL00018	AC4x_CL232_320nt	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	88.0	16	16	0.06584362139917696	0.18181818181818182	0.18181818181818182	weak	CL00018	AC4x_CL241_88nt	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	376.0	8	8	0.03292181069958848	0.02127659574468085	0.03292181069958848	weak	CL00018	AC4x_CL244_376nt	blastn-short	oligo	blastn-short
429.0	16.4	91.667	12.0	243.0	1307.0	86	65	0.35390946502057613	0.04973221117061974	0.35390946502057613	weak	CL00018	AC4x_CL258_1307nt	blastn-short	oligo	blastn-short
28.0	20.3	100.0	10.0	243.0	553.0	36	26	0.14814814814814814	0.04701627486437613	0.14814814814814814	weak	CL00018	AC4x_CL261_553nt	blastn-short	oligo	blastn-short
429.0	16.4	100.0	8.0	243.0	339.0	8	8	0.03292181069958848	0.02359882005899705	0.03292181069958848	weak	CL00018	AC4x_CL3_339nt	blastn-short	oligo	blastn-short
7.0	22.3	100.0	11.0	243.0	584.0	35	27	0.1440329218106996	0.046232876712328765	0.1440329218106996	weak	CL00018	AC4x_CL8_584nt	blastn-short	oligo	blastn-short
